village_ID,village_name
41111104,สามัคคี
41111105,ศรีเมือง
41111106,หนองสว่าง
41111107,หนองสวรรค์
41111108,ศรีวัฒนา
41111109,ม่วงเหนือ
41111110,ศรีเมืองใต้
41111111,โนนเมือง
41111112,หนองหว้า
41111113,หนองซุมฮุม
41111114,ศรีเมืองใหม่
41111115,หนองซุมฮุม
41111116,ม่วง
41111201,ตาด
41111202,โนนทองหลาง
41111203,โคกกลางเหนือ
41111204,โคกกลางใต้
41111205,สมวิไล
41111206,โนนสวรรค์
41111207,งิ้ว
41111208,มีชัย
41111209,คำภูเงิน
41111210,โนนผักหวาน
41111301,นาคำ
41111302,พรสันติ
41111303,คำบอน
41111304,คำสง่า
41111305,หัวดงยาง
41111306,ดอนขี้เหล็ก
41111307,นาดี
41111308,ดงวัฒนา
41111309,โนนอุดม
41111310,โนนสมโภชน์
41111311,โนนงาม
41111312,ดอนขี้เหล็กใต้
41111313,ดอนขี้เหล็กเหนือ
41117501,ชุมชนดงคำ
41117502,ชุมชนดุงน้อย
41117503,ชุมชนดงแดนเมือง
41117504,ชุมชนอาสาพัฒนา
41117505,ชุมชนศรีสมบัติ
41117506,ชุมชนประดู่
41117507,ชุมชนศรีผดุง
41117508,ชุมชนศรีสุทโธ
41117509,ชุมชนศรีอุดม
41117510,ชุมชนหนองหินเหนือ
41117511,ชุมชนหนองหินใต้
41117512,ชุมชนศรีบูรพา
41117513,ชุมชนดุง
41117514,ชุมชนดุงเหนือ
41117515,ชุมชนศรีผดุง๑
41117516,ชุมชนศรีผดุง๒
41117517,ชุมชนทุ่งธนไพศาล
41117518,ชุมชนศรีสุทโธ
41117519,ชุมชนศรีอุดม
41117520,ชุมชนศรีอุดม๑
41117521,ชุมชนศรีอุดม๒
41117522,ชุมชนศรีนพคุณ
41117523,ชุมชนหนองหินเหนือพัฒนา
41117524,ชุมชนหนองหินเหนือทักษิณ
41117525,ชุมชนหนองหินเหนือสุขสวัสดิ์
41117526,ชุมชนหนองหินสามัคคีธรรม
41117527,ชุมชนหนองหินใต้
41117528,ชุมชนศรีบูรพา๑
41117529,ชุมชนศรีบูรพา๒
41117530,ชุมชนศรีบูรพา๓
41117531,ชุมชนบ้านดุง
41117532,ชุมชนโนนทัน
41117533,ชุมชนโนนกกบาก
41117534,ชุมชนดุงเหนือ
41170101,หัวคู
41170102,ถ่อน
41190214,นาพูนทรัพย์
41190215,โนนสมบูรณ์
41190216,โนนสะอาด
41190217,โนนคำ
41190218,ธาตุโพธิ์ทอง
41190219,วังน้ำขาว
41190220,ธาตุศรีเจริญ
41190301,นาพู่
41190302,หัวสาย
41190303,หนองนกเขียน
41190304,ป่าก้าว
41190305,หลวง
41190306,ศรีบุญเรือง
41190307,กิ่ว
41190308,ดอนหมากแก้ว
41190309,ดงมะไฟ
41190310,ดอนแตง
41190311,ม่วง
41190312,นาพู่
41190313,ดอนยาง
41190314,หลวง
41190315,โพธิ์ตาก
41190316,ดงสว่าง
41190317,เหล่าพัฒนา
41190401,เชียงหวาง
41190402,สร้างหลวง
41190403,ดงใหญ่
41190404,นาดี
41190405,ด่าน
41190406,โพนทัน
41190407,โพนเลา
41190408,ดอนข่า
41190409,สร้างลาน
41190410,คำผักหนาม
41190411,สร้างคำ
41190412,ดงใหญ่พัฒนา
41190413,หนองสระใคร
41190414,โคกน้อย
41190415,ด่านนคร
41190416,ดงเจริญ
41190417,โนนอุดม
41190418,สร้างลานพัฒนา
41190419,โพนทัน
41190420,โพนทอง
41190421,ด่านเจริญ
41190501,สุมเส้า
41190502,หนองนาไฮ
41190503,สงเปลือย
41190504,ดงปอ
41190505,หนองบัวบาน
41190506,ดงยาง
41190507,หนองแสนตอ
41190508,หนองผือน้อย
41190509,โนนหนามแท่ง
41190510,เจริญศรี
41190511,โนนสะอาด
41190512,สุมเส้า
41190513,โนนสร้างคำ
41190514,แพงศรี
41190515,ห้วยวังโตน
41190516,โนนทับช้าง
41190517,บุญทันพัฒนา
41190518,ดงยาง
41190519,สุมเส้า
41190601,นาบัว
41190602,ไผ่
41190603,ยางซอง
41190604,ท่าหลักดิน
41190605,ดอนกลอย
41190606,หนาด
41190607,นาทราย
41190608,นาม่วง
41190609,นาบัว
41190610,ยางซอง
41190611,ดอนอุดม
41190701,หนองไชยวาน
41190702,เหล่า
41190703,ยาง
41190704,นาพระ
41190705,หนองผง
41190706,หนองกุง
41190707,โคกสว่าง
41190708,ดอนแดง
41190709,ดงศรีสำราญ
41190710,ดงขันทอง
41190711,ดอนเงิน
41190712,โคกสว่าง(12)
41190713,ดอนเงิน(13)
41190801,จอมศรี
41190802,นารายณ์
41190803,ดงยาง
41190804,สะอาด
41190805,นาพัง
41190806,ข่า
41190807,จอมตาลเหนือ
41190808,ทุ่งม่วง
41190809,โนนดู่
41190810,หนองบ่อ
41190811,โนนศรีสมบูรณ์
41190812,โนนสำราญ
41190813,จอมตาลใต้
41190814,ศรีเจริญ
41190815,โนนแสงจันทร์
41190816,ดงยางพัฒนา
41190817,นารายณ์ทุ่งสว่าง
41190901,เตาไห
41190902,นาพัง
41190903,คอนเลียบ
41190904,หม้อ
41190905,คอนสวรรค์
41190906,สินเจริญ
41190907,โนนสว่าง
41190908,สร้างกวาง
41190909,หม้อ9
41191001,โคกก่อง
41191002,นาสีนวล
41191003,โคกโฮง
41191004,ดอนจันทร์
41191005,โคกกลาง
41191006,นาจาน
41191007,ดอนแคน
41191008,โพนสวรรค์
41191009,คำเจริญ
41191010,นาออง
41191011,โคกโฮงพัฒนา
41191012,ทุ่งโคกก่อง
41191101,สร้างแป้น
41191102,โนนพัฒนา
41191103,ทอน
41191104,ดอนยาว
41191105,หว้าน
41191106,หนองแด่น
41191107,ดอนเค็ง
41191108,หนองผือ
41191109,โนนรัง
41198001,เพ็ญ
41198007,เกาะแก้ว
41198008,เหล่าสูง
41198011,สันป่าตอง
41198015,ศรีสว่างวงศ์
41200101,สร้างคอม
41200102,สร้างคอม
41200103,โนนนกหอ
41200104,โพนฆ้อง
41200105,ดงผักเทียม
41200106,โนนสาวเอ้
41200107,ท่าเสียว
41200108,โคกสว่าง
41200109,ท่าเสียว
41200110,สร้างคอม
41200111,ทุ่งโพธิ์
41200112,ไทยสวรรค์
41200113,คำตระกล้า
41200201,เชียงดา
41200202,แมด
41200203,บึงสำราญ
41200204,โนนสมบูรณ์
41200205,เหล่าม่วง
49040207,โนนสะอาด
49040208,หนองหนาวงาม
49040301,กกตูม
49040302,กกกอก
49040303,นาโคกกุง
49040304,สานแว้
49040305,ขัวสูง
49040306,คำผักกูด
49040307,แก่งนาง
49040308,นาหินกอง
49040309,ปากช่อง
49040310,ป่าไม้พัฒนา
49040311,โนนสามัคคี
49040312,ศรีถาวรพนา
49040313,แก่งนาง
49040314,เกษตรสมบูรณ์
49040315,บางทรายทอง
49040316,สุขสวัสดิ์
49040401,ก้านเหลืองดง
49040402,หนองแคน
49040403,โพนไฮ
49040404,ก้านเหลืองดง
49040405,ก้านเหลืองดง
49040406,บางทรายพัฒนา
49040407,โคกยาว
49040501,ชะโนด
49040502,โนนทัน
49040503,ชะโนดน้อย
49040504,ดอนชาด
49040505,หนองยางน้อย
49040506,หนองยาง
49040507,ย้อมพัฒนา
49040508,หนองยาง
49040509,ชะโนด
49040601,พังแดง
49040602,มะนาว
49040603,ติ้ว
49040604,นาหลัก
49040605,หนองหมู
49040606,โพนสว่าง
49040607,ห้วยเลา
49040608,หนองคอง
49050301,นาสีนวน
49050302,ซ่ง
49050303,โนนสังข์ศรี
49050304,โพธิ์ศรี
49050305,โนนก่อ
49050306,ซ่ง
49050307,โนนสังข์ศรี
49050401,คำชะอี
49050402,กกไฮ
49050403,ห้วยทราย
49050404,คำชะอี
49050405,โนนสว่าง
49050406,หนองกะปาด
49050407,นาปุ่ง
49050408,ศรีมงคล
49050409,ห้วยทราย
49050410,แก้งช้างเนียม
49050411,คำชะอี
49050412,ห้วยทราย
49050413,ห้วยทราย
49050414,คำชะอี
49050501,หนองเอี่ยน
49050502,หนองเอี่ยน
49050503,หนองอินหม่อน
49050504,ทุ่งนางหนาย
49050505,หนองบง
49050506,นาหลวง
49050507,หัวขัว
49050508,นาหลวง
49050509,หนองบง
49050510,หนองเอี่ยน
49050601,โคก
49050602,ค้อ
49050603,ค้อ
49050604,ดงยาง
49050605,แข้
49050606,แข้
49050607,ดงยาง
49050608,ห้วยตาเปอะ
49050609,โนนสมบูรณ์
49050610,ด้านช้าง
49050611,ค้อ
49050701,เหล่า
49050702,นาสันทัด
49050703,เหล่า
49050704,หนองหญ้าปล้อง
49050705,แมด
49050706,แพง
49050707,โพน
49050708,ม่วง
49050709,หนองปลาซิว
49050710,แมด
49050711,ม่วง
49050801,โพนงาม
49050802,โพนงาม
49050803,ตูมหวาน
49050804,ดอนป่าแคน
49050805,โนนป่าแดง
49050806,หนองสระพัง
49050807,แฝก
49050808,นาดอกไม้
49050809,หนองสระพัง
49050810,แฝก
49051101,เหล่าสร้างถ่อ
49051102,เหล่าสร้างถ่อ
49051103,โคกสว่าง
49051104,หนองไฮ
49051105,หนองไฮ
49051106,เหล่าสร้างถ่อ
49051107,โคกสว่าง
49051201,บาก
49051202,กลาง
49051203,ห้วยลำโมง
49051204,คำบก
49051205,โนนสะอาด
49051206,คำบก
49051401,ดอนสวรรค์
49051402,หนองเอี่ยนดง
49051403,หนองเอี่ยนดง
49051404,ดงยาง
49051405,ดงภู่
49051406,น้ำเที่ยง
49051407,โคกป่าหวาย
49051408,หนองเอี่ยนดง
49051409,หนองเอี่ยนดง
49051410,น้ำเที่ยง
49051411,ดงภู่
49051412,หนองเอี่ยนดง
49060101,หว้านใหญ่
49060102,หว้านน้อย
49060103,หว้านใหญ่
49060104,นาหว้านใหญ่
49060105,นาหนองบก
49060106,หนองผือ
49060107,ดอนม่วง
49060108,หนองแสง
49060109,โคกน้ำสร้าง
49060110,โนนสว่าง
49060111,นาแพง
49060201,ป่งขามใต้
49060202,สองคอนใต้
49060203,สองคอนเหนือ
49060204,นาดี
49060205,นาขามป้อม
49060206,สมสะอาด
49060207,ไผ่ล้อม
49060208,ป่งขามเหนือ
49060209,โคกสวาท
49060210,นาแกน้อย
49060211,ใหม่สองคอน
49060301,บางทรายน้อย
49060302,บางทรายน้อย
49060303,ดอน
49060304,ขามป้อม
49060305,ขะย่า
49060306,ทรายทอง
49060307,นามน
49060308,สุขสำราญ
49060309,ดาวเรือง
49060310,โพธิ์ทอง
49060311,บางทรายใต้
49060401,ชะโนดใต้
49060402,ชะโนดเหนือ
49060403,พาลุกา
49060404,พาลุกาใต้
49060405,โพธิ์เจริญ
49060501,นิคมเกษตรกรรมทหารผ่านศึก1
49060502,นิคมเกษตรกรรมทหารผ่านศึก2
49060503,นิคมเกษตรกรรมทหารผ่านศึก3
49060504,นิคมเกษตรกรรมทหารผ่านศึก4
49060505,นิคมเกษตรกรรมทหารผ่านศึก5
49070101,หนองแต้
49070102,นาหนองแคน
49070103,ดงมะแหน่ง
49070104,คันแท
49070105,ป่าเม็ก
49070201,โนนยาง
49070202,โนนยาง
49070203,หนองโอ
49070204,งิ้ว
49070205,คำพอก
49070206,วังนอง
49070207,เหล่ากว้าง
49070208,หนองโอ
49070209,งิ้ว
49070210,คำพอก
49070301,วังไฮ
49070302,วังไฮ
49070303,ผาขาม
49070304,บุ่ง
49070305,บุ่ง
49070306,นาตะแบง
49070307,นาตะแบง
49070401,ภู
49070402,ภู
49070403,เป้า
49070404,คำพี้
49070405,เป้า
49070406,ป่าแสด
49070501,หลุบปิ้ง
49070502,โคกกลาง
49070503,แวง
49070504,เหล่าน้อย
49070505,โคกหินกอง
49070506,แวง
49070507,หนองแคน
49070508,แวงใหม่
49070601,หนองสูง
49070602,หนองสูง
49070603,หนองสูง
49070604,หนองสูง
49070605,โนนน้ำคำ
49070606,หนองสูงใหม่
49070607,หนองสูง
49070608,หนองสูง
49015126,ชุมชนหินเรือ
49015127,ชุมชนศรีบุญเรือง2
49015128,ชุมชนศรีบุญเรือง1
49015129,ชุมชนศรีสุมังค์
49015130,ชุมชนคำหอย
49015131,ชุมชนคำสายทอง
49015132,ชุมชนศรีปทุม
49015133,ชุมชนค่ายลูกเสือ
49015134,ชุมชนแก่นศิลานาลมโชย
49025201,คำสร้อย
49025202,ม่วงไข่
49025203,โคกกลาง
49025205,อุ่นคำเจริญ
49025206,เดชจำนงค์
35015101,ใหม่พัฒนา
35015102,เหนือ-วัดสิงห์ท่า
35015103,คุ้มวัดมหาธาตุ
35015104,ทุ่งเก่า
35015105,กลาง
35015106,ท่าศรีธรรม
35015107,ใต้สามัคคี
35015108,ใต้-สระแก้ว
35015109,สามัคคี-เรือนจำ
35015110,โนนตาล1
35015111,โนนตาล2
35015112,โนนสมบูรณ์
35015113,วัดทุ่ง1
35015114,วัดทุ่ง2-3
35015115,โรงเรียนเทศบาล3
35015116,หลังศาล-สี่แยกกุดชุม
35015117,สามัคคีวัดดอนพระเจ้า
35015118,บ.ข.ส.ตลาดใหม่
35015119,อุดมสุข
35015120,เทศบาล
35015121,ย่าหล่าพัฒนา
35015122,ดาวดึงค์
35015123,ร่วมใจสามัคคี
35025201,ทรายมูล1
35025202,ทรายมูล2
35025203,ทรายมูล3
35025204,ทรายมูล4
35025205,ทรายมูล5
35025214,ทรายมูล14
35025215,โนนสะอาด
35025216,ใหม่ศรีบุญลือ
35035304,กุดชุมคุรุ
35035305,สองคร
35035308,กุดชุมพัฒนา
35035309,โคกสูง
35035314,กุดชุมพัฒนา14
35035317,กุดชุมพัฒนา17
35035322,เหล่าใหญ่(โนนเปือย)
35045401,ลุมพุก1
35045402,ลุมพุก2
35055504,ป่าติ้ว
35055505,โพธา
35055512,ร่มโพธิ์
35065601,ฟ้าหยาด1
35065602,ฟ้าหยาด2
35065603,ฟ้าหยาด3
35065604,ฟ้าหยาด4
35065608,ฟ้าหยาด8
35075701,ค้อวัง
35075702,ดงมะหรี่
35075705,ผิผ่วน
35075706,เปาะ
35075707,สันติสุข
35075709,เปาะ
35075710,ดงมะหรี่
35075711,ลำดวน
35085801,สวาท
35085802,เลิงนกทา
35085813,เปงจาน
35085901,สามแยก
35085911,พรสวรรค์
35085912,ภูดิน
35085913,เจริญผล
35010201,น้ำคำใหญ่
35010202,น้ำคำน้อย
35010203,ห้องข่า
35010204,ขี้เหล็ก
35010205,กุดจอก
35010206,หนองพอก
35010207,หนองเสือตาย
35010208,สมสะอาด
35010209,หนองแวง
35010210,วังแคน
35010211,ตับเต่า
35010212,ตับเต่า
35010213,ดอนหัวหมู
35010214,ห้องข่า
35010215,น้ำคำน้อย
35010301,ตาดทอง
35010302,คอนสาย
35010303,ดอนมะยาง
35010304,หนองแฝก
35010305,สะเดา
35010306,สะเดา
35010307,ดอนแฮด
35010308,ศาลาแดง
35010309,ตาดทอง
35010310,ก.ม.สาม
35010311,ตาดทอง
35010312,ประชาสรรค์
35010313,สะเดา
35010401,สำราญ
35010402,สำราญ
35010403,บ่อ
35010404,หัวคำ
35010405,เชียงหวาง
35010406,หนองนางตุ้ม
35010407,สว่าง
35010408,บาก
35010409,เชียงหวาง
35010410,บ่อ
35010411,บาก
35010501,ค้อเหนือ
35010502,ค้อใต้
35010503,สำโรง
35010504,ดอนกลาง
35010505,กล้วย
35010506,ดอนยาง
35010507,เหมือดแอ่
35010508,ดอนกลอย
35010509,โนนหัน
35010510,ท่าเยี่ยม
35010511,คำน้ำสร้าง
35010512,แจ้งน้อย
35010513,หนองหว้า
35010514,ค้อใต้
35010515,คำน้ำสร้าง
35010601,โนนจำปา
35010602,ดู่ทุ่ง
35010603,หนองคำ
35010604,พลับ
35010605,ผือ
35010606,คำบอน
35010607,สามเพีย
35010608,ม่วงอ่อน
35010609,สามเพีย
35010610,ดู่ทุ่ง
35010611,ผือ
35010701,เดิด
35010702,เดิด
35010703,น้ำโผ่
35010704,บาก
35010705,เชือก
35010706,แสนพัน
35010707,คำแดง
35010708,นาคำ
35010709,ใหม่ชุมพร
35010710,คำแดง
35010711,ใหม่ชุมพร
35010712,เชือก
35010713,คำแดง
35010714,นาคำ
35010715,น้ำโผ่
35010716,เดิด
35010717,คำแดง
35010801,ขั้นไดใหญ่
35010802,โนนค้อ
35010803,คำฮี
35010804,โคกดำเนิน
35010805,ขั้นไดใหญ่
35010806,โพนขวาว
35010807,หนองบัว
35010808,เชือกน้อย
35010809,โคกมนัส
35010901,ทุ่งแต้
35010902,โนนขี้เหล็ก
35010903,ทุ่งแต้
35010904,หนองพานโลน
35010905,คำเม็ก
35010906,หนองเม็ก
35010907,คำน้ำเกลี้ยง
35010908,ทุ่งแต้
35010909,โนนสะอาด
35010910,คำเม็ก
35011001,สิงห์
35011002,หนองขอน
35011003,สิงห์
35011004,หนองไร่
35011005,โพนสิม
35011006,หนองแสง
35011007,จันทร์เกษม
35011008,กุดระหวี่
35011009,สันติสุข
35011010,สิงห์
35011011,สิงห์
35011101,นาสะไมย์
35011102,นาสะไมย์
35011103,หนองไฮ
35011104,นาจาน
35011105,นารา
35011106,ผือฮี
35011107,ชาด
35011108,หนองศาลา
35011109,นาดีน้อย
35011110,หนองจาน
35011111,นาสะไมย์
35011112,นาดีน้อย
35011113,นาสะไมย์
35011201,กว้าง
35011202,คุยสำโรง
35011203,ปากเป่ง
35011204,กุดกง
35011205,เขื่องคำ
35011206,ท่าเยี่ยม
35011207,ดอนแก้ว
35011208,หนองหอย
35011209,ศาลาแดง
35011210,เขื่องคำ
35011211,กว้างใหม่พัฒนา
35011212,กิโลศูนย์
35011213,กว้าง
35011214,กุดกง
35011301,หนองหิน
35011302,หนองบก
35011303,หนองทองหลาง
35011304,หนองบ่อ
35011305,โนนกุง
35011306,หนองหงอก
35011307,หนองหิน
35011308,โนนอุดม
35011309,หนองหงอก
35011401,หนองคู
35011402,หนองคู
35011403,ดงบัง
35011404,โนนทรายงาม
35011405,ดงบัง
35011406,หนองคู
35011407,หนองคู
35011501,ขุมเงิน
35011502,สะแนน
35011503,เหลื่อม
35011504,หนองบัว
35011505,คุยตับเต่า
35011506,ท่าค้อ
35011507,ขุมเงิน
35011508,สะแนน
35011601,ทุ่งนางโอก
35011602,หนองไม้ตาย
35011603,ทุ่งนางโอก
35011604,หนองเป้า
35011605,ดอนกะยอม
35011606,หนองตอ
35011607,หนองซองแมว
35011608,นาสะแบง
35011609,โนนโพธิ์
35011701,หนองเรือ
35011702,คุมกลาง
35011703,หนองเรือ
35011704,หนองสรวง
35011705,นาสีนวล
35011706,นาสีนวล
35011707,ดอนกลอง
35011708,ดอนกลอง
35011709,หนองเรือ
35011801,โต่งโต้น
35011802,โนนสวาท
35011803,โนนค้อ
35011804,หนองเป็ด
35011805,ยางเดี่ยว
35011806,หนองเป็ด
35011807,หนองถ่ม
35011808,หนองถ่ม
35011809,ยางเดี่ยว
35020101,ทรายมูล
35020102,ทรายมูล
35020103,ทรายมูล
35020104,ทรายมูล
35020105,ทรายมูล
35020106,นาโป่ง
35020107,เหล่าเมย
35020108,โคกยาว
35020109,โคกยาว
35020110,หนองดู่
35020111,ดอนเขื่อง
35020112,ดอนหวาย
35020113,หนองไก่ขาว
35020115,โนนสะอาด
35020116,ใหม่ศรีบุญลือ
35020201,ดู่ลาด
35020202,ลาดเก่า
35020203,หนองลาดควาย
35020204,โสกผักหวาน
35020205,สีสุก
35020206,เสาเล้า
35020207,โคกกลาง
35020208,โนนสนาม
35020209,ดู่ลาด
35020210,โสกผักหวาน
35020211,หนองเขื่อน
35020212,หนองแตะแหละ
35020301,ดงมะไฟ
35020302,กุดกว้าง
35020303,คำครตา
35020304,คำไผ่
35020305,โคกก่อง
35020306,คำแขนศอก
35020307,ดอนนกชุม
35020308,ดงมะไฟ
35020309,คำครตา
35020310,ดงมะไฟ
35020401,นาเวียง
35020402,โป่ง
35020403,บะคอม
35020404,หนองแวง
35020405,หนองบัว
35020406,นาเวียงน้อย
35020407,นาเวียง
35020501,สร้างช้าง
35020502,สร้างช้าง
35020503,ไผ่
35020504,ไผ่
35020505,หนองไร่
35020506,โคกกลาง
35020507,ดอนกอง
35020508,นาเรียง
35020509,ค้อ
35030101,หนองบอน
35030102,หนองเรือ
35030103,เหล่าตำแย
35030104,กุดชุมคุรุ
35030105,สองคร
35030106,หนองมาลา
35030107,หนองแก
35030108,กุดชุมพัฒนา
35030109,โคกสูง
35030110,หนองเมืองกลาง
35030111,เหล่าฝ้าย
35030112,เอราวัณ
35030113,คำกลาง
35030114,กุดชุมพัฒนา
35030115,ทองสัมฤทธิ์
35030116,นามน
35030117,กุดชุมพัฒนา
35030118,หนองบอน
35030119,เหล่าตำแย
35030120,หนองบัว
35030121,หนองเมืองกลาง
35030201,โนนเปือย
35030202,ผักกะยา
35030203,กุดปลาดุก
35030204,ดอนหวาย
35030205,เหล่าใหญ่
35030206,นาสะแบง
35030207,หนองมุที
35030208,สุขสว่าง
35030209,สุขเกษม
35030210,คำม่วงไข่
35030211,ดอนจันทร์แดง
35030212,ชลประทาน
35030213,แสนสำราญ
35030214,โนนเปือย
35030301,กำแมด
35030302,หัวงัว
35030303,โนนยาง
35030304,กุดหิน
35030305,หนองเหี่ย
35030306,หนองตาไก้
35030307,กำแมด
35030308,คำเอ็นอ้า
35030309,หัวงัว
35030310,โคกสวาท
35030311,โนนยาง
35030312,แสนศรี
35030313,ห้วยค้อ
35030314,หัวงัว
35030315,กุดหิน
35030316,กำแมด
35030317,โนนยาง
35030318,หนองเหี่ย
35030401,นาโส่
35030402,โสกขุมปูน
35030403,ท่าลาด
35030404,ป่าหวาย
35030405,กุดแดง
35030406,นาซึม
35030407,หนองแคน
35030408,หนองผือน้อย
35030409,ดงเย็น
35030410,โคกสวาท
35030411,สันติสุข
35030501,ห้วยแก้ง
35030502,หนองศาลา
35030503,หนองบัวบาน
35030504,คำก้าว
35030505,โสกน้ำขาว
35030506,หัวนา
35030507,บะนางเจิม
35030508,โคกสว่าง
35030509,โนนใหญ่
35030510,ชัยชนะ
35030511,สุขสำราญ
35030512,หนองบัวบาน
35030513,ห้วยแก้ง
35030514,คำก้าว
35030601,หนองหมี
35030602,จำปา
35030603,หนองแคน
35030604,หนองก้าว
35030605,กุดไกรสร
35030606,บะยาว
35030607,คำบอน
35030608,หนองไผ่
35030609,จวงเจริญ
35030610,ดอนโบม
35030611,ศรีชุมพล
35030612,คำน้อย
35030701,โพนงาม
35030702,นาทม
35030703,หนองแซง
35030704,เกี้ยงเก่า
35030705,ม่วง
35030706,นางาม
35030707,แดง
35030708,สร้างแต้
35030709,โคกศรี
35030710,หนองหว้า
35030711,คำเลา
35030712,คำใหล
35030713,แดง
35030714,นาประเสริฐ
35030715,หนองแซง
35030716,โพนงาม
35030717,แดง
35030801,คำหนองยาง
35030802,ดงสำราญ
35030803,คำน้ำสร้าง
35030804,ดงเหนือ
35030805,ภูถ้ำพระ
35030806,เที่ยงนาเรียง
35030807,ดอนกกบาก
35030808,พรเจริญ
35030809,ทรายทอง
35030810,คำน้ำสร้าง
35030811,ใหม่โพธิ์ทอง
35030901,หนองแหน
35030902,คำผักกูด
35030903,โพนดินแดง
35030904,คำผักหนาม
35030905,โนนประทาย
35030906,โนนประทาย
35030907,หนองแหน
35030908,คำผักหนาม
35030909,โนนประทาย
35030910,คำผักหนาม
35040101,ลุมพุก
35040102,ลุมพุก
35040103,โพนแพง
35040104,ขี้เหล็ก
35040105,โคกกลาง
35040106,โนนยาง
35040107,หนองหาบแห
35040108,ดอนเขือง
35040109,เหล้าฝ้าย
35040110,แหล่งแป้น
35040111,สมสะอาด
35040112,หนองแสง
35040113,ร่องคำ
35040114,โคกกลาง
35040115,เหล่าฝ้าย
35040201,ย่อ
35040202,ย่อ
35040203,หนองแสง
35040204,สว่าง
35040205,คำม่วง
35040206,โคกป่าจิก
35040207,คำม่วง
35040208,คำกลาง
35040209,ดอนดู่
35040210,หนองปลา
35040211,เจริญสุข
35040301,สงเปือย
35040302,กุดตากล้า
35040303,บุ่งหวาย
35040304,ดอนขะยอม
35040305,โคกสะอาด
35040306,สงเปือย
35040307,โนนยาง
35040308,เมืองเตย
35040309,บุ่งหวาย
35040401,โพนทัน
35040402,โพนทัน
35040403,น้ำเกลี้ยง
35040404,สำโรง
35040405,โพนทัน
35040501,โซง
35040502,เหล่าโป่
35040503,ทุ่งมน
35040504,โพนสิม
35040505,มะพริก
35040506,ดู่
35040507,ทุ่งมน
35040508,โซง
35040509,มะพริก
35040601,นาห่อม
35040602,นาคำ
35040603,หัวขัว
35040604,ปักแฮด
35040605,ดอนเสาเรือน
35040606,นาห่อม
35040701,ดงแคนใหญ่
35040702,นาถ่ม
35040703,กลางนา
35040704,ดงแคนใหญ่
35040705,หนองแคน
35040706,ผักบุ้ง
35040707,บกน้อย
35040708,หนองแปน
35040709,ดงแคนใหญ่
35040710,ดงแคนใหญ่
35040711,อัมพวัน
35040712,นาถ่ม
35040713,ดงแคนใหญ่
35040801,กู่จาน
35040802,กู่จาน
35040803,สมบูรณ์พัฒนา
35040804,หนองกบ
35040805,งิ้ว
35040806,นาเวียง
35040807,คำศิริ
35040808,หนองกบ
35040809,โคกโก่ย
35040810,หนองเสียว
35040811,นาเวียง
35040812,ไชยมงคล
35040901,นาแก
35040902,ปลาอีด
35040903,นาหลู่
35040904,หนองเทา
35040905,ม่วง
35040906,เหล่าตอง
35040907,หนองตุกหลุก
35040908,ปลาอีด
35041001,กุดกุง
35041002,โนนม่วง
35041003,นาโพธิ์
35041004,เหล่ามะเขียว
35041005,ทรายงาม
35041006,ใหม่มงคล
35041007,โนนม่วง
35041101,หนองแวง
35041102,เหล่าไฮ
35041103,ชาตะยานนท์
35041104,เหล่าหุ่ง
35041105,กุดเป่ง
35041106,กุดเป่ง
35041201,แคนน้อย
35041202,แคนน้อย
35041203,หนองเลิง
35041204,ดอนเดือยไก่
35041205,ดอนมะยาง
35041206,โนนเมืองน้อย
35041207,ดอนมะฮวน
35041301,ดงเจริญ
35041302,ดงเจริญ
35041303,ดงเจริญ
35041304,คำแหลม
35041305,พรพูลสุข
35041306,แหล่งหนู
35041307,แหล่งหนู
35050101,โพธิ์ไทร
35050102,โพธิ์ศรี
35050103,ป่าตอง
35050104,ป่าติ้ว
35050105,โพธา
35050106,โพธิญาณ
35050107,กลาง
35050108,หนองแสง
35050109,โพธิ์ไทร
35050110,สระเกษ
35050111,โคกสะอาด
35050112,ร่มโพธิ์
35050201,กระจาย
35050202,นิคม
35050203,กระจาย
35050204,คำเกิด
35050205,หนองบาก
35050206,เชียงเครือ
35050207,คำเกิดใหม่
35050208,ม่วงไข่
35050209,โคกพระเจ้า
35050210,คำสร้างบ่อ
35050211,โนนรัง
35050212,หนองบาก
35050213,กระจาย
35050301,ดงสวาง
35050302,โคกกลาง
35050303,นาดี
35050304,โคกนาโก
35050305,หนองแข้
35050306,หนองชุม
35050307,โคกสะอาด
35050308,หนองสำโรง
35050309,คำกลาง
35050310,โคกสุวรรณ
35050311,ใหม่สามัคคีธรรม
35050312,โคกนาโก
35050313,หนองแข้
35050314,ใหม่ชัยพร
35050315,หนองชุม
35050316,อ่างทอง
35050401,เชียงเพ็ง
35050402,เซ
35050403,โนนม่วง
35050404,เซซ่ง
35050405,โนนตูม
35050406,ท่าลาด
35050407,เชียงเพ็ง
35050501,ศรีฐาน
35050502,ศรีฐาน
35050503,ศรีฐาน
35050504,ศรีฐาน
35050505,เตาไห
35050506,กุดสำโรง
35050507,เตาไห
35050508,ศรีฐาน
35050509,ศรีฐาน
35060101,ฟ้าหยาด
35060102,ฟ้าหยาด
35060103,ฟ้าหยาด
35060104,ฟ้าหยาด
35060105,เหมือด
35060106,โนนธาตุ
35060107,ป่าตอง
35060108,ฟ้าหยาด
35060109,ฟ้าหยาด
35060110,โนนธาตุ
